epoch,K_mae,Phi_mae,Theta_mae,P_mae,T_mae,TPR_mae,FPR_mae,K_std,Phi_std,Theta_std,P_std,T_std
1,2.169225923717022,8.311260491609573,2.7216768823564053,7.378127425909042,9.767601639032364,94.35625076293945,1.6463551670312881,3.843182697892189,14.5058973133564,4.036153592169285,13.936510682106018,14.98437225818634
2,1.6735218465328217,7.560052201151848,2.3131880164146423,6.267411261796951,8.601830154657364,95.88828682899475,1.2022286653518677,3.290987014770508,13.51269006729126,3.5570956394076347,11.543599516153336,13.836441934108734
3,1.4309296384453773,6.973840668797493,2.086087893694639,5.296889692544937,8.198918402194977,96.514230966568,0.9961548261344433,3.029741905629635,12.93279379606247,3.2668444141745567,9.01079997420311,13.344055414199829
4,1.3660222291946411,6.6957418620586395,1.8794194981455803,4.757900536060333,7.959640026092529,96.88166379928589,0.8233482018113136,2.925114892423153,12.584569305181503,3.0111055076122284,7.79605358839035,13.079610466957092
5,1.2970092706382275,6.509300842881203,1.72318484634161,4.551060497760773,7.8061118721961975,97.24732637405396,0.8070792071521282,2.859027497470379,12.37483263015747,2.8337665647268295,7.433629781007767,12.921904027462006
6,1.2405088171362877,6.406054571270943,1.64632648229599,4.397028312087059,7.693547755479813,97.27683663368225,0.7039944175630808,2.8114471584558487,12.22616046667099,2.7311087027192116,7.285530865192413,12.80001848936081
7,1.2328152544796467,6.277961656451225,1.5414752438664436,4.3012868613004684,7.591373473405838,97.55229353904724,0.7806290872395039,2.7737904340028763,12.106449455022812,2.6514348573982716,7.156754285097122,12.712442874908447
8,1.185558084398508,6.237487122416496,1.4969338104128838,4.1978538036346436,7.534182071685791,97.39590287208557,0.6747184321284294,2.741367369890213,12.007140666246414,2.558395564556122,7.042408734560013,12.638208270072937
9,1.1882364749908447,6.196561977267265,1.4879184029996395,4.124080389738083,7.469379156827927,97.64343500137329,0.7799322251230478,2.7141522616147995,11.936255246400833,2.49586908146739,6.954366713762283,12.580803036689758
10,1.1545938439667225,6.087795719504356,1.4082480780780315,4.097310453653336,7.420068979263306,97.68657088279724,0.7879060693085194,2.7003323659300804,11.875822395086288,2.4470004066824913,6.876102834939957,12.534838914871216
11,1.1207317002117634,6.05287067592144,1.3754351064562798,4.035001993179321,7.376089692115784,97.74287343025208,0.8072758093476295,2.67163198441267,11.799965500831604,2.3788059130311012,6.799982488155365,12.48815506696701
12,1.1157704517245293,5.985034927725792,1.319554802030325,3.954845294356346,7.338626682758331,97.6404070854187,0.7242419291287661,2.6532670482993126,11.74508348107338,2.32910742983222,6.741604954004288,12.451999634504318
13,1.0978984646499157,5.956993103027344,1.274817232042551,3.91414575278759,7.307836413383484,97.57457375526428,0.6776413414627314,2.63419933617115,11.70753926038742,2.2740483842790127,6.702900677919388,12.42273524403572
14,1.0880681686103344,5.897181853652,1.2680637650191784,3.8928821682929993,7.278337329626083,97.8202223777771,0.7940971292555332,2.6182349771261215,11.651161909103394,2.2332788072526455,6.653806567192078,12.393082678318024
15,1.088707521557808,5.913267061114311,1.2139868270605803,3.8530826568603516,7.256784290075302,97.85293340682983,0.797590333968401,2.6051023975014687,11.609599739313126,2.2019278071820736,6.651459634304047,12.366630136966705
16,1.099792867898941,5.9689711779356,1.1848007887601852,3.8196753710508347,7.223720848560333,97.6907730102539,0.6771898362785578,2.5977130979299545,11.570487767457962,2.1648512966930866,6.588803231716156,12.342463433742523
17,1.0403268970549107,5.790852382779121,1.1787179578095675,3.798598051071167,7.207322120666504,97.65333533287048,0.6488705519586802,2.5764402002096176,11.54264509677887,2.1356326527893543,6.546775996685028,12.317919731140137
18,1.0375119745731354,5.793837010860443,1.1355212330818176,3.784054145216942,7.195122539997101,97.75546789169312,0.6735911127179861,2.5637872517108917,11.504592597484589,2.1068356186151505,6.523221731185913,12.294331192970276
19,1.03726489469409,5.781886428594589,1.137714022770524,3.756905719637871,7.166985422372818,97.86880612373352,0.7242620922625065,2.5533316656947136,11.46697461605072,2.0853766053915024,6.492375582456589,12.275952100753784
20,1.0109786875545979,5.707516148686409,1.1346347630023956,3.744659200310707,7.155044376850128,97.81664609909058,0.6777944974601269,2.539675310254097,11.433534175157547,2.0809155888855457,6.507813185453415,12.25801557302475
21,1.001132559031248,5.681483969092369,1.0962262842804193,3.729458898305893,7.142149657011032,97.79631495475769,0.6636512465775013,2.5287263095378876,11.4058618247509,2.052992284297943,6.454708427190781,12.24365234375
22,0.993497297167778,5.6534408032894135,1.0726185701787472,3.72435599565506,7.127874344587326,97.8408932685852,0.6621068809181452,2.5216372683644295,11.378465741872787,2.035994455218315,6.4198799431324005,12.222789227962494
23,0.9955402463674545,5.659838542342186,1.0745371039956808,3.6980029195547104,7.112482935190201,97.81818985939026,0.6403132807463408,2.5101380422711372,11.355182826519012,2.0288024470210075,6.425092369318008,12.210976332426071
24,0.9892177768051624,5.777431279420853,1.0579180531203747,3.6844152957201004,7.097990810871124,97.88944721221924,0.6686939857900143,2.5038469582796097,11.33040726184845,2.0084726437926292,6.3768357038497925,12.196996808052063
25,0.984201580286026,5.615793317556381,1.069314843043685,3.6626845598220825,7.100385427474976,97.95133471488953,0.6889659445732832,2.492668107151985,11.313078850507736,1.9999956898391247,6.371498107910156,12.18714639544487
26,0.9830627590417862,5.604013726115227,1.058573517948389,3.6569051444530487,7.080300897359848,97.99346327781677,0.7019097451120615,2.4850495159626007,11.285549998283386,1.994622889906168,6.350580602884293,12.17215433716774
27,0.9945403784513474,5.619435086846352,1.0322519950568676,3.6684848368167877,7.073470205068588,97.89228439331055,0.6452369969338179,2.4864185601472855,11.266959607601166,1.974679660052061,6.34460523724556,12.16282770037651
28,0.9794518351554871,5.6174663454294205,1.0611571557819843,3.65411676466465,7.063833624124527,97.97619581222534,0.6791908293962479,2.472933754324913,11.248784959316254,1.9774042814970016,6.31483718752861,12.154924124479294
29,0.9868495166301727,5.570602118968964,1.0529148112982512,3.6331012845039368,7.055856287479401,97.91032671928406,0.6477128714323044,2.4697568267583847,11.23095765709877,1.9702297076582909,6.333021819591522,12.146271020174026
30,1.0125180706381798,5.592639483511448,1.0532663483172655,3.6216270178556442,7.042970508337021,98.0248212814331,0.6895719561725855,2.476067468523979,11.21549941599369,1.9575326330959797,6.282283365726471,12.136513739824295
31,0.9443526156246662,5.550126135349274,1.0142275504767895,3.594497963786125,7.051616907119751,97.99543619155884,0.6705824751406908,2.44738906621933,11.197607070207596,1.9491435214877129,6.271301954984665,12.127196043729782
32,0.9488272480666637,5.530393794178963,0.9980323724448681,3.5966891795396805,7.028795033693314,97.8144645690918,0.5806418135762215,2.4407440796494484,11.185437887907028,1.93763030692935,6.275314092636108,12.120547890663147
33,0.9330632165074348,5.538215786218643,1.00528615526855,3.62260565161705,7.027126103639603,98.19141030311584,0.7727440912276506,2.4334700778126717,11.167577728629112,1.9450774602591991,6.257869303226471,12.109345942735672
34,0.9269095025956631,5.4894860833883286,0.9853038657456636,3.5887964069843292,7.02216774225235,97.90328741073608,0.6064557004719973,2.4291597306728363,11.14548571407795,1.9291038997471333,6.2330495566129684,12.103866040706635
35,0.9514137171208858,5.533500127494335,0.9960174467414618,3.57467457652092,7.013489305973053,97.88832068443298,0.6009125150740147,2.4334443733096123,11.13755777478218,1.919100098311901,6.25181645154953,12.098398059606552
36,0.9589815512299538,5.5024304240942,0.9859509486705065,3.559890016913414,7.004677504301071,98.10013771057129,0.6960663013160229,2.4214833974838257,11.11805073916912,1.9144794903695583,6.2121424823999405,12.090647965669632
37,0.9242450818419456,5.570580996572971,1.0226967092603445,3.623862937092781,7.009734958410263,98.14205169677734,0.7077688351273537,2.410360798239708,11.11397847533226,1.9117922522127628,6.193675845861435,12.080691009759903
38,0.9120897389948368,5.471434481441975,0.9913297835737467,3.596925362944603,6.9908589124679565,98.16708564758301,0.7175676990300417,2.403569594025612,11.093418002128601,1.9054156355559826,6.18169829249382,12.079314887523651
39,0.9314942173659801,5.4494913294911385,0.9715117793530226,3.568490594625473,6.98871910572052,98.03316593170166,0.6414794363081455,2.4048732593655586,11.0824766010046,1.9007591530680656,6.200670823454857,12.074123322963715
40,0.9259011596441269,5.518633648753166,0.9735013917088509,3.5287946462631226,6.976395100355148,98.15842509269714,0.6981983780860901,2.3982880637049675,11.080776751041412,1.9009541161358356,6.173589825630188,12.06880435347557
41,0.9027882479131222,5.44138066470623,0.964406942948699,3.5125169903039932,6.996499001979828,97.94533848762512,0.5880072247236967,2.392270602285862,11.064847111701965,1.9040917977690697,6.15956224501133,12.058188021183014
42,0.9729999117553234,5.454377308487892,1.0021179635077715,3.5200033336877823,6.96721151471138,97.99619913101196,0.612163357436657,2.4001702666282654,11.059271469712257,1.9075620733201504,6.151286885142326,12.056397646665573
43,0.9006586857140064,5.403285250067711,0.9672242682427168,3.5018853843212128,6.967324763536453,98.10077548027039,0.6524721626192331,2.380874566733837,11.043069586157799,1.8975415080785751,6.154634058475494,12.049824744462967
44,0.9274174459278584,5.503090247511864,0.9702233970165253,3.502323478460312,6.974203139543533,98.11420440673828,0.6565249059349298,2.3920083418488503,11.027705892920494,1.8829194456338882,6.1371322721242905,12.044651061296463
45,1.009434461593628,5.411905534565449,0.9814967215061188,3.4957382827997208,6.94659948348999,98.2650101184845,0.7335440721362829,2.4078408256173134,11.019977107644081,1.8837854638695717,6.151048094034195,12.042832374572754
46,0.8852329105138779,5.394073203206062,0.9557714872062206,3.503943607211113,6.942958384752274,98.06072115898132,0.6197910290211439,2.369828522205353,11.018238365650177,1.880484502762556,6.118728220462799,12.038662284612656
47,0.8929933421313763,5.4299296438694,0.9451200161129236,3.4827079623937607,6.937754154205322,98.1033205986023,0.6436975207179785,2.367989346385002,11.000659167766571,1.8724013306200504,6.1168912798166275,12.035541981458664
48,0.8800678886473179,5.545023903250694,0.9844389371573925,3.5043273121118546,6.938323378562927,98.07658195495605,0.6234030239284039,2.3624777793884277,11.011670306324959,1.8782834149897099,6.1058178544044495,12.02889308333397
49,0.926053524017334,5.368069186806679,1.0169387608766556,3.4717943519353867,6.932055950164795,98.15134406089783,0.6536806467920542,2.3797834292054176,10.984093844890594,1.8799948319792747,6.097850203514099,12.027367949485779
50,0.8690380491316319,5.349151566624641,0.9580828808248043,3.502267226576805,6.9247037172317505,98.1458842754364,0.6477910559624434,2.3566463962197304,10.972786992788315,1.867063231766224,6.121787056326866,12.026318907737732
51,0.8947886526584625,5.3819409012794495,0.935589037835598,3.4923523664474487,6.943795830011368,98.1790542602539,0.6587191950529814,2.3538658395409584,10.969111025333405,1.8613908626139164,6.08522966504097,12.019743770360947
52,0.8661573752760887,5.4007438570261,0.9351098444312811,3.4726709127426147,6.920924037694931,98.04168343544006,0.6020617671310902,2.349180355668068,10.965449139475822,1.8582442961633205,6.082417815923691,12.022416293621063
53,0.9249681606888771,5.339314229786396,0.9922795370221138,3.462347760796547,6.921546161174774,98.23253154754639,0.6873016245663166,2.360997721552849,10.952201038599014,1.8740337900817394,6.0756199061870575,12.015491724014282
54,0.8880480192601681,5.406319163739681,0.9521717112511396,3.481454774737358,6.91649466753006,98.19719791412354,0.6647445261478424,2.3466676473617554,10.950687602162361,1.853287573903799,6.081340461969376,12.01159656047821
55,0.892043299973011,5.339896604418755,0.9288126043975353,3.4545879811048508,6.925008445978165,98.28392267227173,0.7055965717881918,2.3418880999088287,10.937299355864525,1.8500476330518723,6.061476841568947,12.007422000169754
56,0.877680629491806,5.341438204050064,0.9230627864599228,3.4410160034894943,6.915038079023361,98.22745323181152,0.6696562748402357,2.337389811873436,10.929879024624825,1.8462962284684181,6.065192446112633,12.005418539047241
57,0.8579360321164131,5.369741544127464,0.9213844779878855,3.4543808549642563,6.902776658535004,98.21736812591553,0.6610460113734007,2.333756536245346,10.922964960336685,1.8448924273252487,6.0509320348501205,11.999208480119705
58,0.8621402084827423,5.334277376532555,0.9386508632451296,3.468669205904007,6.900395452976227,97.98932075500488,0.5571078043431044,2.3301513865590096,10.919614881277084,1.8462551571428776,6.04434460401535,11.996952444314957
59,0.8617695420980453,5.301087722182274,0.9150511119514704,3.4499969333410263,6.901618838310242,98.22841286659241,0.665466021746397,2.3274241015315056,10.914526730775833,1.8414322100579739,6.042370572686195,11.99827715754509
60,0.8465520106256008,5.296719744801521,0.9146139118820429,3.4391403198242188,6.895583868026733,97.99469709396362,0.5559567362070084,2.323164977133274,10.905171185731888,1.8378415703773499,6.04291632771492,11.992689967155457
61,0.8670560084283352,5.311021618545055,0.9533452615141869,3.438679873943329,6.896515190601349,98.10712933540344,0.598883256316185,2.3270580917596817,10.896555930376053,1.8444674648344517,6.029560416936874,11.989768594503403
62,0.8436339907348156,5.28393667191267,0.9097005240619183,3.4487444907426834,6.892270594835281,98.05135726928711,0.5677137989550829,2.318180166184902,10.889235511422157,1.8381602503359318,6.030110269784927,11.986363679170609
63,0.8633979596197605,5.302001014351845,0.957238906994462,3.456602990627289,6.887022405862808,98.26158881187439,0.6690262351185083,2.3215852677822113,10.884939953684807,1.831446010619402,6.030915677547455,11.984202265739441
64,0.8455635979771614,5.323439911007881,0.9118259232491255,3.4355685114860535,6.8802885711193085,98.02868962287903,0.5621957592666149,2.3131508380174637,10.879423320293427,1.8291128240525723,6.032668799161911,11.98149174451828
65,0.8807778358459473,5.313172414898872,0.9225902985781431,3.433213010430336,6.881667673587799,98.19502234458923,0.6285469979047775,2.313866466283798,10.877314433455467,1.8297109566628933,6.016487255692482,11.98199912905693
66,0.8401182480156422,5.266322270035744,0.9243935812264681,3.4169230610132217,6.880585104227066,98.12959432601929,0.5985535215586424,2.3078573867678642,10.867431163787842,1.8278855457901955,6.0110487043857574,11.976093053817749
67,0.8635721169412136,5.276543498039246,0.9356772154569626,3.4242726862430573,6.896951794624329,98.12854528427124,0.5900247022509575,2.308202348649502,10.85917130112648,1.8241376616060734,6.043211743235588,11.972268670797348
68,0.8351446129381657,5.257413983345032,0.9122922923415899,3.424849361181259,6.873819977045059,98.347008228302,0.7048404309898615,2.3026248440146446,10.855508744716644,1.822072360664606,6.002101302146912,11.96693629026413
69,0.8295260369777679,5.276726558804512,0.9209982398897409,3.398444503545761,6.8752385675907135,98.22072386741638,0.6278544198721647,2.300478518009186,10.851685926318169,1.8232989683747292,6.002326309680939,11.970864981412888
70,0.8279242552816868,5.242346338927746,0.9150016587227583,3.399139642715454,6.874774396419525,98.24101328849792,0.6401591002941132,2.297927439212799,10.842443034052849,1.8244053795933723,5.991307273507118,11.965673416852951
71,0.826636515557766,5.236410275101662,0.9074980113655329,3.4005992114543915,6.868398934602737,98.13246726989746,0.5920609459280968,2.296372875571251,10.841725543141365,1.8157225660979748,5.999147891998291,11.962933838367462
