epoch,K_mae,Phi_mae,Theta_mae,P_mae,T_mae,TPR_mae,FPR_mae,K_std,Phi_std,Theta_std,P_std,T_std
1,2.8123483061790466,13.65561693906784,2.8117530047893524,9.2435821890831,15.50205796957016,84.18639302253723,3.860655799508095,5.1349543035030365,22.25738614797592,4.201635159552097,15.908056497573853,22.406215965747833
2,2.490755543112755,13.249006122350693,2.5771396793425083,8.39642658829689,15.072332322597504,85.2304756641388,3.961273655295372,4.9543991684913635,22.022311985492706,3.975289575755596,14.161457121372223,22.144439816474915
3,2.3531896993517876,12.997310310602188,2.504144534468651,7.856025546789169,14.935293793678284,86.24274134635925,4.314376041293144,4.857977852225304,21.91590204834938,3.8544533774256706,12.8829225897789,22.01850563287735
4,2.2786343470215797,12.855955213308334,2.4262885563075542,7.456603646278381,14.885029196739197,84.93297696113586,3.7771929055452347,4.775432497262955,21.892872601747513,3.7853187695145607,12.01578751206398,21.957796812057495
5,2.2351883351802826,12.849905490875244,2.371741309762001,7.127058506011963,14.8296520113945,85.56697964668274,4.0067970752716064,4.737656190991402,21.814864575862885,3.6902203783392906,11.386919766664505,21.917271614074707
6,2.1756425499916077,12.80925527215004,2.3001653887331486,6.955152004957199,14.765478670597076,85.42484641075134,3.959202393889427,4.704289138317108,21.84055209159851,3.6665495485067368,10.993926227092743,21.907827258110046
7,2.155955694615841,12.782469391822815,2.2177597135305405,6.789349019527435,14.779171347618103,85.77988743782043,4.08005453646183,4.677456244826317,21.757925301790237,3.582075722515583,10.87992638349533,21.857544779777527
8,2.1342098712921143,12.762081921100616,2.2060907632112503,6.784876435995102,14.729984104633331,84.49878096580505,3.6213409155607224,4.667410627007484,21.731453239917755,3.5390400141477585,10.771476477384567,21.863213181495667
9,2.1129509434103966,12.722748667001724,2.126965932548046,6.686750799417496,14.690287411212921,85.33653616905212,3.908197581768036,4.655158147215843,21.727726310491562,3.5035034269094467,10.741876810789108,21.834252774715424
10,2.1033549681305885,12.651120275259018,2.0944144763052464,6.64694756269455,14.653895795345306,86.23269200325012,4.276787489652634,4.64216060936451,21.73021674156189,3.474271707236767,10.711169987916946,21.854037046432495
11,2.0833121612668037,12.735973298549652,2.0591058768332005,6.627470254898071,14.661164581775665,86.07879877090454,4.195912927389145,4.634332656860352,21.70093908905983,3.4347057715058327,10.684986412525177,21.814462542533875
12,2.0841334015130997,12.607188373804092,2.0332247391343117,6.579998135566711,14.665582776069641,84.9432110786438,3.780190274119377,4.63390126824379,21.693863421678543,3.414958342909813,10.665002465248108,21.825434267520905
13,2.11207065731287,12.609047144651413,1.9905457645654678,6.573022156953812,14.61489349603653,85.79019904136658,4.095038399100304,4.633768647909164,21.670371294021606,3.4001287445425987,10.62752977013588,21.80907428264618
14,2.070188708603382,12.780117094516754,2.0702067017555237,6.600206345319748,14.626830816268921,85.54219007492065,4.001195728778839,4.6250369399785995,21.615455746650696,3.37575551122427,10.599522292613983,21.784472465515137
